1839,Terra de Sombras,10,Pedro Ferreira
1840,Coração de Terra,1,Isabela Silva
1841,Natureza de Aventura,2,Ana Ferreira
1842,Viagem de Tradição,3,Carlos Costa
1843,Labirinto de Mar,4,Pedro Ferreira
1844,Memória de Alma,5,Rafael Santos
1845,Refúgio de Mar,6,Pedro Souza
1846,Revolução de Ecos,7,Carlos Oliveira
1847,Cidade de Luz,8,Laura Gomes
1848,História de Coração,9,Rafael Santos
1849,Horizonte de Eterno,10,Ana Lima
1850,Montanha de Terra,1,Mateus Oliveira
1851,Herança de Renascer,2,Rafael Souza
1852,Enigma de Caminho,3,Rafael Pereira
1853,Eterno de Memória,4,Isabela Ferreira
1854,Sombras de Ecos,5,João Costa
1855,Vida de Liberdade,6,Laura Ferreira
1856,Aventura de Segredo,7,Carlos Silva
1857,Terra de Guerra,8,Pedro Gomes
1858,Vida de Sombras,9,Carlos Souza
1859,Fronteira de Viagem,10,Carlos Santos
1860,Revolução de Guerra,1,Rafael Gomes
1861,Aventura de Fronteira,2,Rafael Costa
1862,Renascer de Herança,3,Laura Costa
1863,Esperança de Viagem,4,Maria Pereira
1864,Reflexo de Liberdade,5,Ana Pereira
1865,Fronteira de Futuro,6,Maria Santos
1866,Sabedoria de Destino,7,Rafael Gomes
1867,Aventura de Refúgio,8,Isabela Pereira
1868,Guerra de Labirinto,9,Carlos Oliveira
1869,Refúgio de Guerra,10,Carlos Costa
1870,Ecos de Aventura,1,Ana Santos
1871,Labirinto de Luz,2,Ana Souza
1872,Herança de Amor,3,Pedro Pereira
1873,Terra de Ecos,4,Mateus Ferreira
1874,Fogo de Horizontes,5,Rafael Santos
1875,Enigma de Labirinto,6,Ana Souza
1876,Vento de Ecos,7,Rafael Almeida
1877,Destino de Aventura,8,Carlos Ferreira
1878,Mar de Mar,9,João Lima
1879,Futuro de Horizonte,10,João Almeida
1880,Sonho de Alma,1,João Lima
1881,Terra de Montanha,2,Beatriz Ferreira
1882,Fogo de Vida,3,Beatriz Pereira
1883,Caminhada de Luz,4,Carlos Costa
1884,Enigma de Caminho,5,Rafael Santos
1885,Aventura de Terra,6,Mateus Pereira
1886,Caminhada de Imortal,7,Pedro Costa
1887,Revolução de Esperança,8,Pedro Almeida
1888,Futuro de Céu,9,Mateus Oliveira
1889,Fogo de Horizontes,10,Rafael Silva
1890,Refúgio de Reflexo,1,Rafael Ferreira
1891,Amor de Raízes,2,Isabela Costa
1892,Fogo de Eterno,3,Laura Costa
1893,Esperança de Ecos,4,Pedro Santos
1894,Memória de Tradição,5,Rafael Pereira
1895,Guerra de Cidade,6,Ana Pereira
1896,Sonho de Natureza,7,Ana Costa
1897,Horizontes de Memória,8,Ana Silva
1898,Herança de Ecos,9,Mateus Ferreira
1899,História de Renascer,10,Carlos Almeida
1900,Renascer de Horizonte,1,Carlos Ferreira
1901,Horizontes de Futuro,2,Rafael Pereira
1902,Cidade de História,3,Maria Gomes
1903,Sombras de Tradição,4,João Souza
1904,Mistério de Destino,5,Mateus Oliveira
1905,Caminhada de Horizontes,6,João Santos
1906,Vida de Sonho,7,João Almeida
1907,Futuro de Montanha,8,Mateus Souza
1908,Refúgio de Renascer,9,João Pereira
1909,Eterno de Alma,10,Isabela Gomes
1910,Cidade de Sombras,1,João Almeida
1911,Destino de Coração,2,Laura Gomes
1912,Imortal de Destino,3,Carlos Pereira
1913,Sabedoria de Liberdade,4,Maria Costa
1914,História de Horizonte,5,João Santos
1915,Enigma de Raízes,6,Rafael Lima
1916,Vida de Guerra,7,Laura Souza
1917,Esperança de Ecos,8,Pedro Souza
1918,Céu de Enigma,9,Laura Silva
1919,Vida de Alma,10,João Costa
1920,Raízes de Eterno,1,Beatriz Costa
1921,História de Natureza,2,Maria Costa
1922,Mistério de Aventura,3,Rafael Lima
1923,Ecos de Cidade,4,Mateus Almeida
1924,Sonho de Caminho,5,Isabela Ferreira
1925,Caminhada de Vida,6,Beatriz Oliveira
1926,Raízes de Mar,7,Rafael Pereira
1927,Enigma de Viagem,8,Mateus Lima
1928,Vida de Eterno,9,Beatriz Gomes
1929,Caminho de Fogo,10,Isabela Costa
1930,Fronteira de Mar,1,Carlos Ferreira
1931,Sonho de Cidade,2,Beatriz Santos
1932,Céu de Sombras,3,Isabela Gomes
1933,Fogo de Eterno,4,Maria Almeida
1934,Caminho de Caminho,5,Carlos Costa
1935,Reflexo de Raízes,6,Laura Pereira
1936,Amor de Caminho,7,Pedro Costa
1937,Liberdade de Mistério,8,Beatriz Lima
1938,Sombras de Viagem,9,Mateus Ferreira
1939,Herança de Vida,10,Mateus Costa
1940,Tradição de Vento,1,Ana Pereira
1941,Viagem de Eterno,2,Ana Costa
1942,Vento de Guerra,3,Mateus Pereira
1943,Enigma de Vento,4,Laura Gomes
1944,Natureza de Mistério,5,Maria Santos
1945,Raízes de Horizonte,6,Maria Oliveira
1946,Segredo de Liberdade,7,Mateus Souza
1947,Horizontes de Mar,8,Beatriz Costa
1948,Amor de Montanha,9,Carlos Silva
1949,Segredo de Imortal,10,Beatriz Silva
1950,Mistério de Natureza,1,Isabela Santos
1951,Montanha de Luz,2,Maria Almeida
1952,Reflexo de Montanha,3,Ana Santos
1953,Ecos de Viagem,4,Isabela Almeida
1954,Montanha de Horizonte,5,Isabela Almeida
1955,Fogo de Sabedoria,6,Beatriz Ferreira
1956,Coração de Eterno,7,Maria Pereira
1957,Caminhada de Luz,8,Maria Costa
1958,Viagem de Amor,9,Carlos Ferreira
1959,Fronteira de Destino,10,Isabela Souza
1960,Guerra de Esperança,1,Rafael Souza
1961,Vento de Luz,2,João Santos
1962,Aventura de Liberdade,3,Carlos Lima
1963,Revolução de Labirinto,4,Mateus Pereira
1964,Luz de Coração,5,João Gomes
1965,Raízes de Horizonte,6,Mateus Lima
1966,Sonho de Ecos,7,Rafael Ferreira
1967,Mar de Vida,8,Laura Santos
1968,Liberdade de Futuro,9,Beatriz Souza
1969,Reflexo de Eterno,10,Ana Ferreira
1970,Aventura de Destino,1,Beatriz Lima
1971,Ecos de Imortal,2,Pedro Santos
1972,Destino de Viagem,3,Ana Lima
1973,Horizontes de Vento,4,Beatriz Ferreira
1974,Reflexo de Enigma,5,Pedro Ferreira
1975,Horizontes de Memória,6,Mateus Souza
1976,Renascer de Viagem,7,Rafael Santos
1977,Caminhada de Sabedoria,8,Mateus Lima
1978,Guerra de Refúgio,9,Beatriz Gomes
1979,Segredo de Revolução,10,João Santos
1980,Segredo de Céu,1,Beatriz Silva
1981,Renascer de Reflexo,2,Mateus Gomes
1982,Horizonte de Enigma,3,Ana Souza
1983,Natureza de Fronteira,4,Pedro Santos
1984,Mar de Horizonte,5,Beatriz Pereira
1985,Futuro de Vida,6,Maria Lima
1986,História de Coração,7,Isabela Souza
1987,Horizonte de Enigma,8,Pedro Gomes
1988,Mistério de Sombras,9,Isabela Ferreira
1989,Herança de Enigma,10,Rafael Costa
1990,Destino de Sabedoria,1,Isabela Santos
1991,Revolução de Terra,2,Mateus Almeida
1992,Vento de Caminhada,3,João Souza
1993,Caminhada de Destino,4,João Gomes
1994,Caminho de Coração,5,Isabela Santos
1995,Sombras de Eterno,6,Rafael Silva
1996,Ecos de Vida,7,Maria Souza
1997,Destino de Segredo,8,Carlos Costa
1998,Guerra de Memória,9,Mateus Pereira
1999,Enigma de Coração,10,Carlos Silva
2000,Enigma de Herança,1,Beatriz Ferreira
2001,Raízes de Vida,2,Isabela Oliveira
2002,Vida de História,3,João Silva
2003,Destino de Amor,4,Laura Oliveira
2004,Sonho de Mistério,5,Laura Silva
2005,Cidade de Reflexo,6,Carlos Almeida
2006,Fogo de Renascer,7,Laura Ferreira
2007,Alma de Herança,8,Isabela Silva
2008,Eterno de Caminho,9,Beatriz Costa
2009,Memória de Tradição,10,Laura Souza
2010,Sonho de Raízes,1,Pedro Souza
2011,Refúgio de Esperança,2,Carlos Costa
2012,Segredo de Amor,3,Rafael Costa
2013,Guerra de Enigma,4,João Lima
2014,Segredo de Esperança,5,Rafael Pereira
2015,Sonho de Liberdade,6,Mateus Oliveira
2016,Futuro de Mistério,7,Mateus Souza
2017,História de Imortal,8,Rafael Gomes
2018,Caminho de Amor,9,Carlos Lima
2019,Labirinto de Sabedoria,10,Ana Gomes
2020,Amor de Montanha,1,Carlos Gomes
2021,Fronteira de Sombras,2,Carlos Gomes
2022,Cidade de Segredo,3,Ana Souza
2023,Vida de Futuro,4,Laura Oliveira
2024,Horizontes de Vento,5,Maria Almeida
2025,Reflexo de Horizonte,6,Maria Costa
2026,Cidade de Vento,7,Laura Santos
2027,Horizonte de Natureza,8,Isabela Lima
2028,Terra de Caminho,9,Isabela Pereira
2029,Ecos de Herança,10,Laura Ferreira
2030,Renascer de Caminho,1,Isabela Gomes
2031,Liberdade de Luz,2,Mateus Gomes
2032,Tradição de Viagem,3,Beatriz Costa
2033,Labirinto de Luz,4,Maria Pereira
2034,Liberdade de Raízes,5,Mateus Lima
2035,Esperança de Sombras,6,Rafael Ferreira
2036,Enigma de Eterno,7,Ana Souza
2037,Imortal de Labirinto,8,Carlos Santos
2038,Revolução de Ecos,9,Ana Silva
2039,Sombras de Guerra,10,Isabela Ferreira
2040,Cidade de Cidade,1,Pedro Costa
2041,Segredo de Luz,2,Beatriz Santos
2042,Segredo de Cidade,3,Ana Souza
2043,Terra de Destino,4,Rafael Lima
2044,Reflexo de Tradição,5,Pedro Oliveira
2045,Revolução de Futuro,6,Mateus Oliveira
2046,Esperança de Sonho,7,Beatriz Lima
2047,Futuro de Caminho,8,Rafael Ferreira
2048,Sombras de Herança,9,Laura Oliveira
2049,Mistério de História,10,Rafael Oliveira
2050,Amor de Mar,1,Pedro Almeida
2051,Luz de Reflexo,2,Isabela Souza
2052,Aventura de Raízes,3,Pedro Pereira
2053,Caminhada de Revolução,4,Mateus Souza
2054,Revolução de Futuro,5,Maria Silva
2055,Eterno de Sombras,6,Maria Almeida
2056,Vento de Sonho,7,Carlos Gomes
2057,Caminhada de Terra,8,Isabela Ferreira
2058,Tradição de Vida,9,João Ferreira
2059,Viagem de Terra,10,Mateus Lima
2060,Destino de Tradição,1,Maria Costa
2061,Refúgio de Eterno,2,Pedro Lima
2062,Renascer de Vento,3,João Santos
2063,Horizonte de Imortal,4,Mateus Souza
2064,Guerra de Vento,5,João Santos
2065,Destino de Raízes,6,Rafael Almeida
2066,Viagem de Coração,7,Ana Pereira
2067,Raízes de Guerra,8,Beatriz Souza
2068,Fogo de Destino,9,Beatriz Gomes
2069,Viagem de História,10,Pedro Pereira
2070,Tradição de Aventura,1,Mateus Gomes
2071,Horizonte de Montanha,2,Mateus Ferreira
2072,Mar de Alma,3,Pedro Pereira
2073,Mistério de Segredo,4,Laura Santos
2074,Viagem de Aventura,5,Isabela Santos
2075,Coração de Renascer,6,Ana Silva
2076,Enigma de Renascer,7,Pedro Santos
2077,Fogo de Fogo,8,Laura Ferreira
2078,Amor de Sombras,9,Rafael Almeida
2079,Imortal de Liberdade,10,Laura Oliveira
2080,Alma de Sabedoria,1,Ana Santos
2081,Caminho de Enigma,2,Maria Pereira
2082,Terra de Futuro,3,João Souza
2083,Alma de Céu,4,João Costa
2084,Imortal de Fogo,5,Laura Gomes
2085,Coração de Eterno,6,João Oliveira
2086,Mistério de Ecos,7,Isabela Santos
2087,Aventura de Luz,8,Mateus Souza
2088,Vida de Amor,9,Mateus Costa
2089,Fogo de Fronteira,10,Ana Gomes
2090,Fogo de Segredo,1,Laura Souza
2091,Herança de Fogo,2,Mateus Oliveira
2092,Futuro de Vento,3,Maria Oliveira
2093,Caminho de Renascer,4,Rafael Santos
2094,Viagem de Memória,5,Mateus Santos
2095,Cidade de Esperança,6,Laura Almeida
2096,Alma de Enigma,7,Carlos Almeida
2097,Vida de Memória,8,Mateus Lima
2098,Destino de História,9,Carlos Oliveira
2099,Vento de Natureza,10,Isabela Ferreira
2100,Imortal de Esperança,1,Carlos Santos
2101,Amor de Guerra,2,Rafael Oliveira
2102,Vida de Terra,3,Beatriz Ferreira
2103,Segredo de Coração,4,Rafael Santos
2104,Esperança de História,5,Ana Souza
2105,Natureza de Refúgio,6,Pedro Silva
2106,Liberdade de Tradição,7,Pedro Gomes
2107,Montanha de Segredo,8,Mateus Lima
2108,Sabedoria de Ecos,9,Isabela Lima
2109,Viagem de Sabedoria,10,Laura Ferreira
2110,Tradição de Herança,1,Carlos Costa
2111,Sonho de Esperança,2,Pedro Santos
2112,Ecos de Eterno,3,Isabela Souza
2113,Montanha de Eterno,4,Rafael Souza
2114,Aventura de Horizonte,5,Mateus Lima
2115,Horizonte de Terra,6,Maria Lima
2116,Vida de Fogo,7,Carlos Gomes
2117,Luz de Enigma,8,Maria Costa
2118,História de Vento,9,Beatriz Lima
2119,Vida de Montanha,10,Rafael Almeida
2120,Destino de Futuro,1,Rafael Souza
2121,Vida de Cidade,2,Ana Almeida
2122,Reflexo de Horizontes,3,Laura Pereira
2123,Sonho de Memória,4,João Santos
2124,Destino de Refúgio,5,Ana Almeida
2125,Labirinto de Sabedoria,6,Ana Souza
2126,Alma de Guerra,7,Rafael Silva
2127,Vento de Guerra,8,João Pereira
2128,Sonho de Tradição,9,Carlos Pereira
2129,Herança de Vida,10,Ana Ferreira
2130,Imortal de Horizonte,1,Mateus Ferreira
2131,Esperança de Luz,2,Rafael Oliveira
2132,Esperança de Raízes,3,Rafael Gomes
2133,Raízes de Vida,4,João Costa
2134,Imortal de Mar,5,Ana Lima
2135,Caminhada de Caminho,6,Carlos Gomes
2136,Refúgio de Herança,7,Pedro Pereira
2137,Memória de Horizonte,8,Carlos Almeida
2138,Refúgio de Imortal,9,Pedro Souza
2139,Refúgio de Terra,10,Maria Pereira
2140,Montanha de Fronteira,1,Carlos Ferreira
2141,Vida de Céu,2,Carlos Lima
2142,Esperança de Liberdade,3,Carlos Oliveira
2143,Enigma de Viagem,4,Mateus Oliveira
2144,Herança de Amor,5,Mateus Souza
2145,Revolução de Enigma,6,Isabela Pereira
2146,Destino de História,7,Laura Pereira
2147,Céu de Herança,8,Rafael Costa
2148,Viagem de Fogo,9,Rafael Gomes
2149,Esperança de Sabedoria,10,Mateus Santos
2150,Caminho de Eterno,1,Laura Almeida
2151,Luz de Tradição,2,Beatriz Ferreira
2152,Enigma de Refúgio,3,Beatriz Almeida
2153,Labirinto de Renascer,4,João Pereira
2154,Memória de Caminho,5,Beatriz Pereira
2155,Natureza de Labirinto,6,Beatriz Almeida
2156,Renascer de História,7,Beatriz Gomes
2157,Renascer de Revolução,8,Maria Oliveira
2158,Vento de Luz,9,João Almeida
2159,Esperança de Terra,10,Beatriz Lima
2160,Revolução de Céu,1,Mateus Almeida
2161,Vento de Imortal,2,Laura Oliveira
2162,Fogo de Guerra,3,Maria Pereira
2163,Mar de Sonho,4,Carlos Silva
2164,Segredo de Vida,5,Pedro Pereira
2165,Fogo de Horizontes,6,Isabela Gomes
2166,Raízes de Luz,7,Beatriz Souza
2167,Amor de Ecos,8,Laura Costa
2168,Esperança de Enigma,9,Beatriz Almeida
2169,Revolução de Amor,10,Mateus Ferreira
2170,Luz de Viagem,1,Pedro Santos
2171,Sonho de Refúgio,2,Rafael Souza
2172,Revolução de Montanha,3,Laura Silva
2173,Sombras de Vento,4,João Pereira
2174,Imortal de Memória,5,Ana Souza
2175,Herança de Futuro,6,Rafael Santos
2176,Amor de Renascer,7,Mateus Oliveira
2177,Renascer de Reflexo,8,Mateus Almeida
2178,Natureza de Renascer,9,Beatriz Oliveira
2179,Liberdade de Horizontes,10,Isabela Santos
2180,Céu de Alma,1,João Costa
2181,Revolução de Viagem,2,Beatriz Pereira
2182,Caminho de Revolução,3,Pedro Gomes
2183,Ecos de Vento,4,Maria Ferreira
2184,Viagem de Horizonte,5,Rafael Oliveira
2185,Herança de Natureza,6,Rafael Santos
2186,Aventura de Mistério,7,Rafael Gomes
2187,Memória de Guerra,8,Rafael Oliveira
2188,Futuro de Horizontes,9,Mateus Oliveira
2189,Horizonte de Esperança,10,Ana Costa
2190,Reflexo de Herança,1,Carlos Lima
2191,Horizonte de Horizonte,2,Laura Costa
2192,Renascer de Sabedoria,3,Maria Silva
2193,Esperança de Raízes,4,Mateus Gomes
2194,Guerra de Liberdade,5,Mateus Pereira
2195,Sabedoria de Céu,6,Maria Costa
2196,Luz de Herança,7,Isabela Ferreira
2197,Coração de Aventura,8,Beatriz Oliveira
2198,Montanha de Eterno,9,Pedro Ferreira
2199,Sabedoria de Sabedoria,10,João Oliveira
2200,Herança de Caminhada,1,Mateus Gomes
2201,Refúgio de Guerra,2,Pedro Gomes
2202,Sombras de Sombras,3,João Santos
2203,Coração de Terra,4,Laura Almeida
2204,Horizonte de Reflexo,5,Ana Oliveira
2205,Vento de História,6,João Santos
2206,Guerra de Aventura,7,Mateus Costa
2207,Amor de Caminhada,8,Isabela Pereira
2208,Mar de Horizonte,9,Mateus Oliveira
2209,Sabedoria de Horizonte,10,Isabela Souza
2210,Raízes de Tradição,1,Isabela Souza
2211,Futuro de Vida,2,Beatriz Gomes
2212,Viagem de Sombras,3,João Silva
2213,Sombras de Vento,4,Rafael Silva
2214,Revolução de Memória,5,Maria Silva
2215,Viagem de Vida,6,Ana Lima
2216,Vento de Fronteira,7,Rafael Gomes
2217,Mar de Luz,8,Isabela Gomes
2218,Viagem de Imortal,9,Beatriz Costa
2219,Luz de Aventura,10,Maria Silva
2220,Mar de Futuro,1,Mateus Silva
2221,Viagem de Futuro,2,Mateus Gomes
2222,Luz de Vida,3,Beatriz Santos
2223,Natureza de Liberdade,4,João Oliveira
2224,Destino de Sombras,5,Ana Almeida
2225,Vida de Luz,6,Laura Pereira
2226,Imortal de Fronteira,7,Pedro Silva
2227,Eterno de Horizonte,8,Pedro Costa
2228,Horizontes de Memória,9,Laura Gomes
2229,Ecos de Amor,10,Beatriz Pereira
2230,Destino de Céu,1,Isabela Costa
2231,Memória de Aventura,2,Maria Almeida
2232,Caminhada de Tradição,3,Laura Ferreira
2233,Herança de Mistério,4,Carlos Pereira
2234,Céu de Refúgio,5,Beatriz Pereira
2235,Montanha de Herança,6,Carlos Oliveira
2236,Esperança de Fogo,7,Rafael Souza
2237,Fronteira de Natureza,8,Ana Souza
2238,História de Fronteira,9,Beatriz Souza
2239,Alma de Sombras,10,Ana Almeida
2240,Horizontes de Herança,1,Carlos Pereira
2241,Liberdade de Ecos,2,Beatriz Almeida
2242,Revolução de Amor,3,Isabela Souza
2243,Enigma de Liberdade,4,Beatriz Silva
2244,Imortal de Esperança,5,Isabela Ferreira
2245,Refúgio de Fronteira,6,Laura Silva
2246,Esperança de Aventura,7,Carlos Silva
2247,Sombras de Alma,8,Ana Santos
2248,Guerra de Sabedoria,9,Carlos Almeida
2249,Herança de Fronteira,10,João Souza
2250,Céu de Vento,1,Pedro Ferreira
2251,Guerra de Montanha,2,João Souza
2252,Labirinto de Caminhada,3,João Almeida
2253,Reflexo de Sonho,4,Maria Lima
2254,Mistério de História,5,Laura Souza
2255,Ecos de Esperança,6,Pedro Costa
2256,Montanha de Esperança,7,Isabela Gomes
2257,Memória de Fogo,8,Mateus Santos
2258,Renascer de Ecos,9,Ana Ferreira
2259,Labirinto de Segredo,10,Rafael Gomes
2260,Sabedoria de Raízes,1,Beatriz Costa
2261,Terra de Reflexo,2,Carlos Santos
2262,Futuro de Tradição,3,Isabela Silva
2263,Viagem de Raízes,4,Rafael Silva
2264,Mistério de Memória,5,Beatriz Oliveira
2265,Guerra de Tradição,6,Maria Gomes
2266,Amor de Caminho,7,Isabela Pereira
2267,Sabedoria de Liberdade,8,Mateus Silva
2268,Vida de Mar,9,Carlos Souza
2269,Cidade de Sonho,10,Rafael Costa
2270,Enigma de Horizonte,1,Maria Lima
2271,Horizonte de Horizontes,2,Rafael Silva
2272,Caminhada de Herança,3,Beatriz Costa
2273,Aventura de Segredo,4,Rafael Ferreira
2274,Herança de Montanha,5,Isabela Silva
2275,Renascer de Memória,6,Mateus Ferreira
2276,Caminho de Refúgio,7,Isabela Pereira
2277,Segredo de Horizontes,8,Carlos Lima
2278,Sabedoria de Memória,9,Laura Souza
2279,Aventura de Horizonte,10,Carlos Gomes
2280,Eterno de Terra,1,Rafael Pereira
2281,Futuro de Horizontes,2,Beatriz Pereira
2282,Cidade de Refúgio,3,Pedro Lima
2283,Destino de Horizonte,4,Isabela Costa
2284,Labirinto de Mar,5,Beatriz Oliveira
2285,Refúgio de Fogo,6,Laura Santos
2286,Natureza de Revolução,7,Rafael Gomes
2287,Amor de Caminho,8,João Costa
2288,Ecos de Eterno,9,Maria Ferreira
2289,Horizonte de Revolução,10,Pedro Lima
2290,Ecos de Alma,1,João Pereira
2291,Sonho de Herança,2,Isabela Gomes
2292,Refúgio de Guerra,3,Rafael Pereira
2293,Aventura de Labirinto,4,Maria Ferreira
2294,Luz de Aventura,5,Isabela Lima
2295,Coração de Sonho,6,João Souza
2296,Herança de Memória,7,Ana Almeida
2297,Vento de Memória,8,Beatriz Santos
2298,Coração de Caminho,9,Maria Ferreira
2299,Vida de Herança,10,Beatriz Silva
2300,Mistério de Guerra,1,Mateus Oliveira
2301,Horizontes de Horizonte,2,Beatriz Almeida
2302,Guerra de Futuro,3,Beatriz Oliveira
2303,Guerra de Mistério,4,Pedro Almeida
2304,Esperança de Natureza,5,Laura Costa
2305,Fogo de Céu,6,Rafael Silva
2306,Alma de Reflexo,7,Mateus Pereira
2307,Liberdade de Caminho,8,Rafael Gomes
2308,Amor de Herança,9,Carlos Silva
2309,Coração de Tradição,10,Laura Oliveira
2310,Viagem de Sabedoria,1,Isabela Souza
2311,Raízes de Sonho,2,Ana Pereira
2312,Eterno de Refúgio,3,Isabela Santos
2313,Fronteira de Memória,4,Maria Lima
2314,Horizontes de Guerra,5,Carlos Lima
2315,Horizontes de Ecos,6,João Almeida
2316,Eterno de Tradição,7,Maria Souza
2317,Reflexo de Fronteira,8,Mateus Oliveira
2318,Sabedoria de Caminho,9,Isabela Lima
2319,Caminhada de Vento,10,Rafael Pereira
2320,Aventura de Vento,1,Rafael Ferreira
2321,Sombras de Fogo,2,Ana Silva
2322,Vento de Caminho,3,Beatriz Almeida
2323,Vida de Reflexo,4,Maria Costa
2324,Horizonte de Sonho,5,Rafael Ferreira
2325,Eterno de Luz,6,Pedro Souza
2326,Horizonte de Fronteira,7,Maria Lima
2327,Raízes de Luz,8,Pedro Costa
2328,Vento de Luz,9,Laura Souza
2329,Cidade de Horizonte,10,João Souza
2330,Horizonte de Vento,1,Beatriz Gomes
2331,Refúgio de Luz,2,Isabela Oliveira
2332,Reflexo de Caminhada,3,João Almeida
2333,Luz de Revolução,4,Isabela Silva
2334,Terra de Sabedoria,5,Carlos Ferreira
2335,Eterno de Céu,6,João Souza
2336,Refúgio de Natureza,7,Rafael Almeida
2337,Cidade de Renascer,8,Carlos Gomes
2338,Futuro de Mar,9,Rafael Silva
2339,Luz de Sombras,10,Rafael Costa
2340,Esperança de Refúgio,1,Carlos Almeida
2341,Fogo de Terra,2,Laura Costa
2342,Cidade de Futuro,3,Laura Ferreira
2343,Vida de Natureza,4,Carlos Pereira
2344,Imortal de Destino,5,Mateus Oliveira
2345,Imortal de Enigma,6,Ana Lima
2346,Viagem de Renascer,7,Pedro Ferreira
2347,Reflexo de Destino,8,Mateus Lima
2348,Raízes de Natureza,9,Isabela Souza
2349,Fronteira de Natureza,10,Mateus Pereira
2350,Liberdade de Terra,1,Isabela Ferreira
2351,Refúgio de Memória,2,Beatriz Pereira
2352,Vida de Vida,3,Maria Silva
2353,Viagem de Viagem,4,Isabela Ferreira
2354,Sombras de Renascer,5,Beatriz Pereira
2355,Labirinto de Revolução,6,Beatriz Pereira
2356,Memória de Alma,7,Laura Silva
2357,Reflexo de Sonho,8,Beatriz Santos
2358,Céu de Cidade,9,João Oliveira
2359,Cidade de Futuro,10,Pedro Costa
2360,Futuro de Amor,1,Mateus Pereira
2361,Horizonte de Destino,2,Rafael Oliveira
2362,Caminhada de Caminhada,3,Mateus Silva
2363,Destino de Horizonte,4,Maria Santos
2364,Futuro de Mar,5,João Ferreira
2365,Guerra de Labirinto,6,Beatriz Santos
